Date,High,Low,Open,Close,Volume,Adj Close
2016-05-20,93.27999878,89.98000336,90.08000183,92.48999786,15063000,92.48999786
2016-05-23,95.29000092,92.84999847,92.98000336,94.88999939,13992300,94.88999939
2016-05-24,99.13999939,95.75,95.98000336,97.88999939,21246000,97.88999939
2016-05-25,100.3099976,98.30000305,99,100.1999969,15142900,100.1999969
2016-05-26,104,101.3799973,103.2099991,102.8099976,17824700,102.8099976
2016-05-27,103.5,101.4400024,102.4400024,103.3000031,9092100,103.3000031
2016-05-31,103.4499969,102.1299973,102.9499969,102.5699997,8725700,102.5699997
2016-06-01,101.9199982,100.1600037,101.5,101.5100021,8393400,101.5100021
2016-06-02,102.1500015,100.7699966,101.3899994,101.25,7992400,101.25
2016-06-03,101,98.52999878,100.9899979,99.58999634,9224000,99.58999634
2016-06-06,101.0699997,99.72000122,100.2900009,100.7399979,6828100,100.7399979
2016-06-07,101.6299973,99.76999664,101.1999969,99.88999939,6474700,99.88999939
2016-06-08,100.2799988,97.59999847,100.0199966,97.86000061,9423900,97.86000061
2016-06-09,98.43000031,96.66000366,97.22000122,97.08999634,8923800,97.08999634
2016-06-10,95.34999847,93.27999878,94.87999725,93.75,12907900,93.75
2016-06-13,97.19999695,93.62000275,95.01999664,93.84999847,13484300,93.84999847
2016-06-14,95.80000305,93.26999664,94.16000366,94.12000275,9480400,94.12000275
2016-06-15,95.45999908,93.5,94.61000061,94.29000092,7675400,94.29000092
2016-06-16,95.55999756,93.25,94.18000031,95.44000244,7550800,95.44000244
2016-06-17,95.76999664,94.19999695,95.75,94.44999695,8046800,94.44999695
2016-06-20,95.87999725,93.65000153,95.22000122,93.80000305,9026400,93.80000305
2016-06-21,93.87999725,90.76999664,93.87000275,90.98999786,15199700,90.98999786
2016-06-22,91.98000336,89.76999664,90.77999878,90.01000214,9454700,90.01000214
2016-06-23,91.68000031,88.15000153,90.62000275,91.66000366,10819000,91.66000366
2016-06-24,90.48999786,87.20999908,87.52999878,88.44000244,11248600,88.44000244
2016-06-27,88,84.80999756,87.87999725,85.33000183,13730500,85.33000183
2016-06-28,88.87999725,86.41000366,87.41000366,87.97000122,11545600,87.97000122
2016-06-29,91.97000122,88.69999695,89.66999817,91.05999756,11687100,91.05999756
2016-06-30,91.72000122,89.90000153,90.91000366,91.48000336,9099000,91.48000336
2016-07-01,97,94.80000305,95,96.66999817,16167200,96.66999817
2016-07-05,101.2699966,93.30999756,95.19999695,97.91000366,25879400,97.91000366
2016-07-06,96,93.55000305,95.02999878,94.59999847,16301200,94.59999847
2016-07-07,95.37999725,93.18000031,94.69999695,95.09999847,9913500,95.09999847
2016-07-08,97.41000366,95.30000305,96,97.05999756,8335400,97.05999756
2016-07-11,96.87000275,94.30000305,96.19000244,94.66999817,13276200,94.66999817
2016-07-12,96.72000122,94.08999634,95.06999969,95.97000122,11617400,95.97000122
2016-07-13,96.72000122,94.80000305,96.26000214,96.43000031,8768900,96.43000031
2016-07-14,98.26999664,96.80000305,97,98.01999664,9885000,98.01999664
2016-07-15,98.69999695,97.41000366,98.51999664,98.38999939,9041900,98.38999939
2016-07-18,99.83999634,97.23999786,98.43000031,98.80999756,28669700,98.80999756
2016-07-19,86.75,84.5,85.43000031,85.83999634,55681200,85.83999634
2016-07-20,88.48999786,85.81999969,86.66999817,87.91000366,23525100,87.91000366
2016-07-21,88.37999725,85.20999908,88.30000305,85.98999786,16084000,85.98999786
2016-07-22,86.5,85.11000061,86.48000336,85.88999939,11363900,85.88999939
2016-07-25,87.87000275,85.01000214,85.73000336,87.66000366,14135000,87.66000366
2016-07-26,93.09999847,90.90000153,91.02999878,91.41000366,19577600,91.41000366
2016-07-27,92.05999756,90.09999847,91.5,92.04000092,8727500,92.04000092
2016-07-28,92.20999908,90.68000031,91.91999817,91.65000153,6227700,91.65000153
2016-07-29,91.75,90.58999634,91.19000244,91.25,6960200,91.25
2016-08-01,94.66999817,90.5,91.23000336,94.37000275,10666900,94.37000275
2016-08-02,94.08000183,92.18000031,94,93.55999756,9836200,93.55999756
2016-08-03,94.66999817,92.55000305,93.27999878,93.09999847,7030900,93.09999847
2016-08-04,93.73000336,91.81999969,93.19999695,93.44000244,6043400,93.44000244
2016-08-05,97.73999786,93.55999756,93.76999664,97.02999878,18364800,97.02999878
2016-08-08,95.93000031,94,95.91000366,95.11000061,10135400,95.11000061
2016-08-09,95.80999756,93.48000336,95.12000275,93.98999786,9175400,93.98999786
2016-08-10,94.75,92.94999695,94.40000153,93.93000031,6511100,93.93000031
2016-08-11,96.33000183,94.37000275,94.59999847,95.88999939,8547700,95.88999939
2016-08-12,96.83000183,95.08000183,95.52999878,96.58999634,6592900,96.58999634
2016-08-15,96.91000366,95.23999786,96.83000183,95.30999756,7304600,95.30999756
2016-08-16,95.61000061,94.40000153,95.19000244,95.12000275,6311300,95.12000275
2016-08-17,96.93000031,94.84999847,94.94000244,96.37000275,8315600,96.37000275
2016-08-18,97.22000122,95.16999817,95.98000336,96.16000366,7252600,96.16000366
2016-08-19,96.77999878,95.51000214,96.05000305,95.87000275,6942900,95.87000275
2016-08-22,96.12999725,94.94999695,95.66999817,95.26000214,5830500,95.26000214
2016-08-23,96.58999634,95.48000336,95.68000031,95.94000244,5239100,95.94000244
2016-08-24,96.36000061,94.91000366,96.12999725,95.18000031,6276500,95.18000031
2016-08-25,98.25,96.04000092,96.37999725,97.31999969,10823100,97.31999969
2016-08-26,97.94999695,96.56999969,97.33000183,97.58000183,6617600,97.58000183
2016-08-29,98.44999695,96.56999969,96.97000122,97.30000305,8008400,97.30000305
2016-08-30,98.84999847,97.13999939,97.83999634,97.44999695,6093500,97.44999695
2016-08-31,97.87999725,96.76000214,97.48000336,97.44999695,4690600,97.44999695
2016-09-01,97.98000336,96.91999817,97.80999756,97.37999725,4148600,97.37999725
2016-09-02,98.18000031,97.01000214,97.90000153,97.37999725,4247200,97.37999725
2016-09-06,100.3199997,97.65000153,97.76000214,100.0899963,9036100,100.0899963
2016-09-07,100.1900024,98.41999817,100.1100006,99.15000153,6468500,99.15000153
2016-09-08,100.0500031,98.81999969,99.23000336,99.66000366,5201200,99.66000366
2016-09-09,99.38999939,96.5,99.05999756,96.5,7373300,96.5
2016-09-12,99.29000092,95.70999908,95.91000366,99.05000305,7718400,99.05000305
2016-09-13,98,95.33000183,97.16999817,96.08999634,11788100,96.08999634
2016-09-14,98.34999847,96.95999908,97.34999847,97.01000214,8481000,97.01000214
2016-09-15,97.97000122,96.52999878,97.23000336,97.33999634,5293500,97.33999634
2016-09-16,99.48999786,97.04000092,97.09999847,99.48000336,9445100,99.48000336
2016-09-19,100.3499985,97.81999969,99.90000153,98.05999756,8616200,98.05999756
2016-09-20,99.16000366,97.66000366,98.77999878,98.25,4736800,98.25
2016-09-21,97.09999847,93.26000214,96.90000153,94.87999725,20042200,94.87999725
2016-09-22,95.87999725,94.23000336,95.54000092,95.83000183,11215000,95.83000183
2016-09-23,96.97000122,95.43000031,95.75,95.94000244,6179500,95.94000244
2016-09-26,95.37999725,94.04000092,95.37999725,94.55999756,6739200,94.55999756
2016-09-27,97.63999939,95,95.04000092,97.06999969,9680100,97.06999969
2016-09-28,97.58999634,96.01999664,97.09999847,97.48000336,7235100,97.48000336
2016-09-29,98.30999756,96.59999847,97.30999756,96.66999817,6217600,96.66999817
2016-09-30,99.52999878,96.79000092,96.90000153,98.55000305,9807900,98.55000305
2016-10-03,103.3899994,98,98,102.6299973,15344500,102.6299973
2016-10-04,104.4400024,101.8600006,103.1900024,102.3399963,12143100,102.3399963
2016-10-05,106.9700012,103.4300003,103.5,106.2799988,12942900,106.2799988
2016-10-06,105.4700012,103.8799973,104.9700012,105.0699997,6587700,105.0699997
2016-10-07,106.5,103.5500031,103.9800034,104.8199997,8659500,104.8199997
2016-10-10,104.5299988,102.7600021,103.1800003,103.3300018,6699700,103.3300018
2016-10-11,102.9000015,99.86000061,102.3099976,100.5899963,9032900,100.5899963
2016-10-12,102.4700012,99.22000122,100.8799973,99.5,7426500,99.5
2016-10-13,100.5,97.62999725,98.01000214,100.2300034,8319300,100.2300034
2016-10-14,102.0999985,100.3499985,101.5899963,101.4700012,9531100,101.4700012
2016-10-17,100.7300034,98.37999725,100.5,99.80000305,26589500,99.80000305
2016-10-18,119.8199997,116.5,116.6299973,118.7900009,42168200,118.7900009
2016-10-19,122.4499969,118,118.25,121.8700027,21981700,121.8700027
2016-10-20,123.75,121.0599976,121.9700012,123.3499985,14492800,123.3499985
2016-10-21,127.8499985,122.3099976,122.5,127.5,18832400,127.5
2016-10-24,129.2899933,126.1500015,127.4199982,127.3300018,15980700,127.3300018
2016-10-25,128.0599976,125.75,126.5199966,126.5100021,8253900,126.5100021
2016-10-26,128.7200012,125.75,126.2900009,126.9700012,8602400,126.9700012
2016-10-27,128.1799927,125.9300003,127.4300003,126.4700012,6914200,126.4700012
2016-10-28,128.9299927,126.0100021,126.0800018,126.5699997,7077300,126.5699997
2016-10-31,126.9000015,124.4000015,126.8499985,124.8700027,6517500,124.8700027
2016-11-01,125.8300018,121.8000031,124.9800034,123.3000031,6978600,123.3000031
2016-11-02,124.0699997,121.8300018,122.8300018,122.3399963,4816500,122.3399963
2016-11-03,123.7200012,121.8399963,122.3099976,122.1399994,5041300,122.1399994
2016-11-04,123.4300003,121.6200027,122,122.0299988,5077700,122.0299988
2016-11-07,125.75,123.3700027,124.2600021,124.5800018,5827100,124.5800018
2016-11-08,125.8099976,123.2200012,124.1200027,124.3399963,4690800,124.3399963
2016-11-09,123.6500015,120.8600006,121.8399963,122.1900024,7705700,122.1900024
2016-11-10,122.9700012,113.6999969,122.7600021,115.4199982,19718700,115.4199982
2016-11-11,116.6299973,113.1100006,114.9000015,114.7799988,11080300,114.7799988
2016-11-14,115.9000015,110.6800003,114.75,113.3799973,9932400,113.3799973
2016-11-15,116.4100037,113.0899963,114.5500031,113.5899963,7445100,113.5899963
2016-11-16,116.1200027,111.8099976,112.9599991,115.1900024,5933700,115.1900024
2016-11-17,116.8099976,113.5599976,115.1299973,115.0299988,6232700,115.0299988
2016-11-18,116.4199982,113.5100021,115.7300034,115.2099991,6746800,115.2099991
2016-11-21,118.7200012,116.1900024,116.1999969,117.9599991,7064500,117.9599991
2016-11-22,119.4599991,116.9800034,118.3199997,118.0400009,7007200,118.0400009
2016-11-23,118.8899994,117.3099976,117.7600021,117.6900024,4521300,117.6900024
2016-11-25,118.3899994,117.1800003,117.6399994,117.4100037,1616300,117.4100037
2016-11-28,117.6200027,115.7099991,117.0500031,116.9300003,5278900,116.9300003
2016-11-29,119.1800003,117.1299973,117.3000031,117.5100021,7082300,117.5100021
2016-11-30,120.3700027,116.3899994,119,117,7715100,117
2016-12-01,118.6800003,113.9499969,117.5199966,117.2200012,8636900,117.2200012
2016-12-02,120.9800034,116.75,116.75,120.8099976,8953600,120.8099976
2016-12-05,120.75,118.4000015,120.7300034,119.1600037,7626300,119.1600037
2016-12-06,124.7900009,119.4199982,120.0999985,124.5699997,11513200,124.5699997
2016-12-07,125.75,123.25,124.4800034,125.3899994,8204700,125.3899994
2016-12-08,126.3499985,122.1600037,125.4000015,123.2399979,8987700,123.2399979
2016-12-09,124.3000031,121.7300034,123.7799988,122.8799973,4700800,122.8799973
2016-12-12,124.0299988,122.3000031,122.8399963,122.8300018,3917600,122.8300018
2016-12-13,125.0899963,122.7799988,123.5100021,123.7799988,5564500,123.7799988
2016-12-14,124.4000015,122.5,123.4300003,123.4400024,6110300,123.4400024
2016-12-15,127.4300003,122.9499969,123.4400024,125,7376200,125
2016-12-16,126.6800003,124.0100021,126.3899994,124.2200012,7868000,124.2200012
2016-12-19,126.4400024,122.8700027,124.3000031,125.4499969,4867300,125.4499969
2016-12-20,126.3000031,124.6399994,125.4599991,125.1200027,3937800,125.1200027
2016-12-21,127.7399979,125,125.5299988,126.5,6514800,126.5
2016-12-22,127.5,125.1800003,126.8399963,125.5800018,4160700,125.5800018
2016-12-23,126.2799988,125.0800018,125.6100006,125.5899963,2010400,125.5899963
2016-12-27,129.0500031,125.6999969,126.2399979,128.3500061,5288200,128.3500061
2016-12-28,129.0700073,125.7600021,129.0700073,125.8899994,4389200,125.8899994
2016-12-29,126.1399994,124.1999969,125.9499969,125.3300018,3445100,125.3300018
2016-12-30,126.5699997,123.5999985,126.2399979,123.8000031,4455400,123.8000031
2017-01-03,128.1900024,124.3099976,124.9599991,127.4899979,9437900,127.4899979
2017-01-04,130.1699982,126.5500031,127.4899979,129.4100037,7843600,129.4100037
2017-01-05,132.75,128.8999939,129.2200012,131.8099976,10185500,131.8099976
2017-01-06,133.8800049,129.8099976,132.0800018,131.0700073,10657900,131.0700073
2017-01-09,131.9900055,129.8899994,131.4799957,130.9499969,5771800,130.9499969
2017-01-10,132.2200012,129.2899933,131.2700043,129.8899994,5985800,129.8899994
2017-01-11,131.5,129.25,130.9100037,130.5,5615100,130.5
2017-01-12,130.8500061,128.5,130.6300049,129.1799927,5388900,129.1799927
2017-01-13,133.9299927,130.5800018,131.1499939,133.6999969,10515000,133.6999969
2017-01-17,135.3999939,132.0899963,135.0399933,132.8899994,12220200,132.8899994
2017-01-18,133.6499939,131.0599976,133.2100067,133.2599945,16168600,133.2599945
2017-01-19,143.4600067,138.25,142.0099945,138.4100037,23203400,138.4100037
2017-01-20,140.7899933,137.6600037,139.3600006,138.6000061,9497400,138.6000061
2017-01-23,139.4900055,137.3099976,138.6499939,137.3899994,7433900,137.3899994
2017-01-24,140.9299927,137.0299988,138.1100006,140.1100006,7754700,140.1100006
2017-01-25,141.3899994,139.0500031,140.8000031,139.5200043,7238100,139.5200043
2017-01-26,141.2100067,138.5099945,140.4499969,138.9600067,6038300,138.9600067
2017-01-27,142.4900055,139,139.4600067,142.4499969,8323900,142.4499969
2017-01-30,141.9700012,138.8000031,141.7700043,141.2200012,8122500,141.2200012
2017-01-31,141.8300018,139.6999969,140.5500031,140.7100067,4411600,140.7100067
2017-02-01,142.4100037,139.3000031,141.1999969,140.7799988,6033400,140.7799988
2017-02-02,141.0399933,139.0500031,140.6100006,139.1999969,3462400,139.1999969
2017-02-03,140.6399994,139.1000061,139.5099945,140.25,3512600,140.25
2017-02-06,141,139.1600037,140,140.9700012,3552100,140.9700012
2017-02-07,144.2799988,141.0500031,141.4900055,144,8573500,144
2017-02-08,145.0700073,142.5599976,143.5700073,144.7400055,6887100,144.7400055
2017-02-09,145.0899963,143.5800018,144.9799957,144.1399994,4555100,144.1399994
2017-02-10,145.3000031,143.9700012,144.6799927,144.8200073,6171900,144.8200073
2017-02-13,145.9499969,143.0500031,145.1900024,143.1999969,4790400,143.1999969
2017-02-14,144.1100006,140.0500031,143.1999969,140.8200073,8367800,140.8200073
2017-02-15,142.4299927,140.5099945,140.7200012,142.2700043,5309100,142.2700043
2017-02-16,142.4400024,141.0700073,142.4199982,142.0099945,2847500,142.0099945
2017-02-17,142.8999939,141.2700043,141.75,142.2200012,4588100,142.2200012
2017-02-21,143.3800049,141.8099976,142.9900055,142.6000061,3571500,142.6000061
2017-02-22,144,142.1699982,142.9199982,143.8600006,3482000,143.8600006
2017-02-23,144.4900055,141.5200043,144.4499969,142.7799988,4668000,142.7799988
2017-02-24,143.5599976,141.5500031,141.8800049,143.25,3302700,143.25
2017-02-27,143.9199982,142.3800049,143.1199951,143.4100037,3907400,143.4100037
2017-02-28,143.5700073,141.8500061,143.3000031,142.1300049,3862200,142.1300049
2017-03-01,143.2599945,142.1000061,142.8399963,142.6499939,4170600,142.6499939
2017-03-02,142.6999969,139.0899963,142.1499939,139.5299988,6119900,139.5299988
2017-03-03,140.9100037,138.2599945,139.6900024,139.1399994,5399800,139.1399994
2017-03-06,142.8399963,140.5399933,141,141.9400024,7116100,141.9400024
2017-03-07,142.3999939,140.3800049,141.9900055,141.4299927,4241000,141.4299927
2017-03-08,142.0599976,139.7700043,141.4700012,140.3200073,4085500,140.3200073
2017-03-09,141.2400055,139.7400055,140.0399933,140.5299988,2652700,140.5299988
2017-03-10,141.8000031,140.2799988,141.3899994,140.8899994,3318500,140.8899994
2017-03-13,143.7100067,140.3200073,140.8999939,143.5200043,4922400,143.5200043
2017-03-14,143.3099976,141.6999969,142.9499969,143.1900024,4660300,143.1900024
2017-03-15,145.5200043,143.2299957,144.1999969,145.25,5987200,145.25
2017-03-16,146.5,144.2200012,145.5,144.3899994,5286500,144.3899994
2017-03-17,145.7599945,143.3999939,144.0500031,145.1100006,6281300,145.1100006
2017-03-20,146.25,144.5800018,145.4499969,145.8300018,3421000,145.8300018
2017-03-21,147.6999969,142.1000061,146.75,142.4199982,7669800,142.4199982
2017-03-22,143.8000031,140.7599945,142.5399933,142.6499939,6486900,142.6499939
2017-03-23,142.8899994,141.2599945,142.1399994,141.8399963,3712600,141.8399963
2017-03-24,142.8000031,141.5800018,142.3600006,142.0200043,3546600,142.0200043
2017-03-27,144.3899994,140,140.8300018,144.0599976,4771700,144.0599976
2017-03-28,146.1100006,143.9199982,144.1000061,145.1699982,4638000,145.1699982
2017-03-29,147.1799927,144.9100037,145.5,146.4700012,3855000,146.4700012
2017-03-30,148.2899933,146.5299988,146.8099976,148.0599976,4461100,148.0599976
2017-03-31,148.2299957,147.3300018,148,147.8099976,3888200,147.8099976
2017-04-03,148.0099945,145.7400055,146.6999969,146.9199982,4609300,146.9199982
2017-04-04,147.0899963,144.8899994,146.8399963,145.5,4368900,145.5
2017-04-05,146.25,143.2599945,146.1900024,143.6199951,4607600,143.6199951
2017-04-06,144.1399994,143.0099945,144,143.7400055,3312400,143.7400055
2017-04-07,143.8899994,142.7100067,143.7899933,143.1100006,3040500,143.1100006
2017-04-10,144.6499939,141.2100067,143.0399933,143.8500061,5807400,143.8500061
2017-04-11,144.5399933,141.9799957,144.2799988,144.3500061,4621500,144.3500061
2017-04-12,145.7400055,143.5500031,144.8500061,143.8300018,4387000,143.8300018
2017-04-13,144.5500031,142.7599945,144.25,142.9199982,3685800,142.9199982
2017-04-17,147.3200073,144.4299927,144.4299927,147.25,16364700,147.25
2017-04-18,147.3999939,140,147.3399963,143.3600006,19671000,143.3600006
2017-04-19,144,138.6600037,143.3699951,139.7599945,12395100,139.7599945
2017-04-20,141.8000031,139.2700043,140.3000031,141.1799927,7248200,141.1799927
2017-04-21,143.0299988,140.8999939,141.3899994,142.8699951,6824800,142.8699951
2017-04-24,144.5,143.3999939,143.6100006,143.8300018,4800900,143.8300018
2017-04-25,153.5200043,146.2200012,147.4600067,152.1600037,20674200,152.1600037
2017-04-26,152.1499939,148.8999939,151.5299988,150.1699982,9274100,150.1699982
2017-04-27,153.4900055,149.3000031,150.6000061,153.0800018,7719400,153.0800018
2017-04-28,152.9700012,150.9400024,152.7100067,152.1999969,6366200,152.1999969
2017-05-01,157.6999969,151.6100006,151.9100037,155.3500061,9031600,155.3500061
2017-05-02,156.5,154.6100006,155.7599945,156.4499969,5384800,156.4499969
2017-05-03,156.5399933,154.8800049,156.2899933,155.5899963,3931200,155.5899963
2017-05-04,157.8999939,154.5500031,155.5899963,157.25,5582300,157.25
2017-05-05,158.5899963,155.8999939,158.5500031,156.6000061,5341700,156.6000061
2017-05-08,157.6399994,155.3000031,156.5500031,156.3800049,4818800,156.3800049
2017-05-09,157.8500061,155.9700012,156.1000061,157.4600067,3911000,157.4600067
2017-05-10,161.1000061,156.5599976,157.8200073,160.2799988,6869900,160.2799988
2017-05-11,160.5200043,157.5500031,160.3300018,158.5399933,5677400,158.5399933
2017-05-12,160.8399963,158.5099945,159.1100006,160.8099976,5092900,160.8099976
2017-05-15,161.7799988,159.7599945,160.25,160.0200043,4972000,160.0200043
2017-05-16,161.1799927,159.3300018,160.5,159.4100037,3464900,159.4100037
2017-05-17,158.7799988,153,158.0899963,153.1999969,8184500,153.1999969
2017-05-18,156.8899994,153.2400055,153.6100006,155.6999969,6802700,155.6999969
2017-05-19,158.0500031,155.9100037,156.1499939,157.0200043,4091500,157.0200043
2017-05-22,158.6000061,156.4299927,157.8600006,157.1600037,3744100,157.1600037
2017-05-23,158.3099976,156.8000031,157.75,157.9499969,3370900,157.9499969
2017-05-24,158.4799957,157.1699982,158.3500061,157.75,2970800,157.75
2017-05-25,164.1000061,160.5500031,161,163.0500031,8561000,163.0500031
2017-05-26,163.0500031,161.1199951,162.8399963,162.4299927,4834300,162.4299927
2017-05-30,164.75,162.7100067,163.6000061,163.2200012,4828600,163.2200012
2017-05-31,164,160.7400055,163.6100006,163.0700073,5328900,163.0700073
2017-06-01,163.9299927,161.6999969,163.5200043,162.9900055,3896300,162.9900055
2017-06-02,165.3600006,162.8000031,163.4199982,165.1799927,4259100,165.1799927
2017-06-05,165.5,163.4299927,165.4900055,165.0599976,3875200,165.0599976
2017-06-06,166.8200073,164.5099945,164.9499969,165.1699982,4382100,165.1699982
2017-06-07,166.3999939,164.4100037,165.6000061,165.6100006,3353100,165.6100006
2017-06-08,166.8699951,164.8399963,166.1199951,165.8800049,3719100,165.8800049
2017-06-09,166.2700043,154.5,166.2700043,158.0299988,10292000,158.0299988
2017-06-12,155.5299988,148.3099976,155.3000031,151.4400024,14114500,151.4400024
2017-06-13,155.6799927,150.1300049,154.3800049,152.7200012,8484700,152.7200012
2017-06-14,155.6199951,150.2799988,154.3399963,152.1999969,6461800,152.1999969
2017-06-15,152.5599976,147.3000031,149.4400024,151.7599945,7319700,151.7599945
2017-06-16,153.5299988,150.3899994,151.4499969,152.3800049,6909700,152.3800049
2017-06-19,155.5800018,152.4100037,154.2899933,153.3999939,6544300,153.3999939
2017-06-20,154.5,151.3999939,153.6799927,152.0500031,4878700,152.0500031
2017-06-21,155.3800049,152.2599945,152.5,155.0299988,5803400,155.0299988
2017-06-22,155.1999969,153.6999969,155.1300049,154.8899994,3769200,154.8899994
2017-06-23,158.1900024,153.7599945,155.0099945,158.0200043,6250800,158.0200043
2017-06-26,159.9700012,156.5599976,158.7799988,157.5,6016000,157.5
2017-06-27,156.9799957,150.7200012,156.6199951,151.0299988,7424300,151.0299988
2017-06-28,154.1999969,150.1199951,151.6399994,153.4100037,5589900,153.4100037
2017-06-29,152.8200073,148,152.8200073,150.0899963,7142500,150.0899963
2017-06-30,150.7100067,148.4199982,149.7599945,149.4100037,5213300,149.4100037
2017-07-03,150.4499969,145.8000031,149.8000031,146.1699982,3908200,146.1699982
2017-07-05,148.2599945,145.5800018,146.5800018,147.6100006,4627800,147.6100006
2017-07-06,147.2700043,144.25,146.1300049,146.25,5486500,146.25
2017-07-07,150.75,146.6499939,146.6499939,150.1799927,5561300,150.1799927
2017-07-10,153.2299957,149.6499939,150.3399963,152.6699982,5360600,152.6699982
2017-07-11,155.2299957,151.5500031,152.3699951,154.3300018,4898600,154.3300018
2017-07-12,158.8000031,155.7700043,155.7700043,158.75,8481800,158.75
2017-07-13,160.1300049,156.9799957,158.5099945,158.2100067,6700100,158.2100067
2017-07-14,161.3500061,157.9700012,159.3000031,161.1199951,5549200,161.1199951
2017-07-17,163.5500031,160.0200043,162.9100037,161.6999969,17496700,161.6999969
2017-07-18,185,174.2400055,176.1199951,183.6000061,41587400,183.6000061
2017-07-19,187.1699982,181.75,182.9700012,183.8600006,17344300,183.8600006
2017-07-20,185.9199982,182.6999969,183.8399963,183.6000061,7907200,183.6000061
2017-07-21,191.5,182.7100067,182.7200012,188.5399933,9277400,188.5399933
2017-07-24,190.25,187.0099945,188.6900024,187.9100037,8797300,187.9100037
2017-07-25,188.6600037,185.8099976,187.7899933,186.9700012,5374500,186.9700012
2017-07-26,189.6999969,187.5099945,187.6999969,189.0800018,4479300,189.0800018
2017-07-27,190,179.3800049,189.8899994,182.6799927,11221000,182.6799927
2017-07-28,185.0299988,181.1799927,182,184.0399933,6201900,184.0399933
2017-07-31,184.9700012,180.6499939,184.2599945,181.6600037,4883600,181.6600037
2017-08-01,184.6199951,181.4299927,182.4900055,182.0299988,5112700,182.0299988
2017-08-02,182.5700073,177.8099976,182.2200012,180.7400055,5771300,180.7400055
2017-08-03,181.2200012,178.0200043,180.5299988,179.2299957,4627700,179.2299957
2017-08-04,181,178.5,179.6000061,180.2700043,4491100,180.2700043
2017-08-07,182.2700043,179.1000061,181,181.3300018,4609800,181.3300018
2017-08-08,181.9100037,177.4499969,181.3699951,178.3600006,6104000,178.3600006
2017-08-09,175.9600067,170.0099945,171.4299927,175.7799988,9670500,175.7799988
2017-08-10,174.4499969,167.6000061,174.0299988,169.1399994,9693100,169.1399994
2017-08-11,172.5800018,169,169.8600006,171.3999939,5022300,171.3999939
2017-08-14,172.4499969,168.8000031,169.8000031,171,7468400,171
2017-08-15,171.8800049,168.25,171.5299988,168.5,5656100,168.5
2017-08-16,170.5,166.25,167.5,169.9799957,7013600,169.9799957
2017-08-17,170.5800018,165.7200012,169.2299957,166.0899963,5229200,166.0899963
2017-08-18,169.9700012,165.8000031,165.9499969,166.5399933,7385700,166.5399933
2017-08-21,168.9900055,164.2299957,166.9100037,166.7599945,6480700,166.7599945
2017-08-22,169.9299927,167.0399933,167.7599945,169.3399963,4886300,169.3399963
2017-08-23,169.6399994,166.6999969,168.3500061,169.0599976,4632300,169.0599976
2017-08-24,171.2400055,166.1499939,169.8600006,168.1300049,5361700,168.1300049
2017-08-25,168.75,165.5,168.5800018,165.9499969,4064000,165.9499969
2017-08-28,168.6699982,165.6000061,166.4299927,167.1199951,3657300,167.1199951
2017-08-29,169.6799927,164.7299957,165,168.8099976,4620900,168.8099976
2017-08-30,174.8500061,169.3699951,169.5,174.6900024,8034700,174.6900024
2017-08-31,176.2400055,173.8600006,175.4499969,174.7100067,6941000,174.7100067
2017-09-01,176.4799957,173.9199982,175.5500031,174.7400055,3813000,174.7400055
2017-09-05,175.8800049,172.4400024,173.3999939,174.5200043,4589500,174.5200043
2017-09-06,179.4600067,173.7299957,175.25,179.25,8742600,179.25
2017-09-07,180.3500061,177.1000061,178.8000031,179,6036100,179
2017-09-08,180.3899994,176.25,178.4499969,176.4199982,4590800,176.4199982
2017-09-11,182.4700012,178.0299988,178.1000061,181.7400055,5979400,181.7400055
2017-09-12,185.3300018,180.6399994,182.5500031,185.1499939,6689600,185.1499939
2017-09-13,184.5,182.5500031,184.0700073,183.6399994,4320300,183.6399994
2017-09-14,185.2899933,182.0700073,183.25,182.6300049,4510700,182.6300049
2017-09-15,184.9299927,181.4299927,182.7299957,182.3500061,5591700,182.3500061
2017-09-18,185.4499969,182.7299957,183.6100006,184.6199951,5359600,184.6199951
2017-09-19,186.2299957,184.1699982,184.9799957,185.6799927,4982100,185.6799927
2017-09-20,186.5,183.1999969,186.1000061,185.5099945,4625000,185.5099945
2017-09-21,189.9499969,184.5099945,185.8200073,188.7799988,7148100,188.7799988
2017-09-22,189.8500061,186.3899994,188.3999939,187.3500061,5464300,187.3500061
2017-09-25,186.5500031,177.6999969,186.4600067,178.5500031,9367200,178.5500031
2017-09-26,180.9499969,176.5500031,180.6999969,179.3800049,5602500,179.3800049
2017-09-27,183.3399963,180.6999969,181.0099945,181.9700012,5710500,181.9700012
2017-09-28,181.9499969,179.3600006,181.25,180.6999969,4077000,180.6999969
2017-09-29,182.8999939,180.6499939,180.7299957,181.3500061,4227900,181.3500061
2017-10-02,182.8000031,176.5800018,182.1100006,177.0099945,7342000,177.0099945
2017-10-03,179.6999969,177.5500031,177.6499939,179.1900024,3956900,179.1900024
2017-10-04,186.6999969,181.25,181.4100037,184.4499969,9235900,184.4499969
2017-10-05,194.4900055,184.4900055,185.6499939,194.3899994,19412700,194.3899994
2017-10-06,198.9199982,192.0500031,194.3000031,198.0200043,15348400,198.0200043
2017-10-09,199.3999939,196.5599976,199.1000061,196.8699951,6971700,196.8699951
2017-10-10,198.3000031,192.1000061,197.8500061,195.0800018,6233800,195.0800018
